Taxa	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Shewanellaceae	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	7	0	1	0	0	1	1	0	0	0	0	0	2	0	3	3	2	5	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	5	7	4	2	1	0	0	3	0	0	2	1	2	1	3	2	1	0	5	0	1	1	3	0	11	0	3	5	10	4	1	2	1	1	6	0	4	0	8	6	4	1	4	3	0	0	0	0	0	1	2	0	0	1	1	0	1	2	3	0	0	0	0	2	1	0	0	0	0	0	0	3	1	3	0	2	12	1	9	3	3	1	4	0	1	0	1
Nautiliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	7	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	5	0	0	2	2	0	0	1	0	0	0	7	0	1	0	0	0	2	0	1	0	0	0	5	0	1	0	2	1	1	0	3	1	1	2	1	1	0	2	0	4	0	0	6	1	2	3	2	2	3	1	0	1	6	0	8	19	0	0	11	4	0	4	0	9	13	0	13	1	8	2	6	0	5	1	3	0	0	5	1	12	0	2	0	0	2	0	2	0	13	0	1	0	0	0	2	0	0	0	0	0	0	2	9	4	2	0	5	0	0	3	0	2	5	0	0	1	0
Caldilineaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	3	1	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0
Deinococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	1	0	1	2	2	4	0	2	2	3	1	0	2	0	0	1	9	0	4	1	0	0	3	1	1	0	1	1	6	0	1	1	2	0	0	0	1	4	3	5	0	0	2	5	0	4	1	1	9	3	1	3	3	4	5	4	0	5	3	0	8	31	2	0	15	8	3	5	2	2	13	0	19	1	5	9	6	0	8	2	3	1	0	3	1	18	5	0	0	0	2	0	2	0	7	0	0	1	0	1	1	0	1	0	3	0	0	1	4	4	1	2	6	0	2	7	0	5	4	3	0	3	1
Cystobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	2	0	0	0	3	0	0	6	5	0	1	0	1	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Segniliparaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Halomonadaceae	4	1	7	7	1	5	7	7	6	4	2	5	6	5	7	6	6	2	0	2	2	1	3	3	8	3	1	3	1	7	5	0	4	4	0	1	4	4	9	0	0	0	1	0	2	0	3	2	2	0	2	1	1	1	1	9	2	6	3	1	1	3	0	8	3	5	1	0	5	6	3	2	6	1	4	2	5	3	4	0	5	1	2	2	2	1	1	1	6	6	6	2	3	1	3	0	3	2	5	4	2	16	11	7	4	4	1	0	1	12	2	1	1	1	5	7	3	3	4	22	9	9	3	10	2	11	8	1	4	5	2	1	0	2	1	5	1	5	5	3	0	0	2
Cardiobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	1	1	0	2	2	0	2	0	0	0	9	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	2	6	0	2	0	3	0	0	0	1	4	0	2	1	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0
Listeriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	3	1	2	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	2	1	1	2	9	0	1	0	1	1	3	1	1	2	0	1	0	0	0	0	0	0	1	0	0	2	1	3	2	2	2	1	3	1	0	0	1	1	0	1	0	2	2	0	0	1	0	0	0	3	2	0	2	2	0	3	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	1	0	0	1	1	0	0	0	1	0	1
Thermodesulfobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Ferrimonadaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	2	1	1	5	0	0	0	2	0	1	0	0	1	0	2	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	2	2	0	0	2	2	1	0	0	0	3	0	0	3	7	2	5	0	1	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	1	0	0	3	0	1	1	1	3	0	0	3	0	0	2	0	0	0	0
Acidimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	1	0	1	0	2	1	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	1	2	0	0	0	0	0	1
Corynebacteriaceae	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	4	3	4	1	1	1	2	7	7	1	3	3	5	2	2	3	2	0	1	3	3	6	1	0	0	0	1	4	3	1	3	8	2	3	2	5	0	0	3	4	7	2	2	3	3	2	13	3	9	2	5	11	2	10	9	7	3	5	3	1	6	19	1	16	27	10	0	24	3	7	3	2	3	32	0	13	4	7	9	19	4	14	1	2	0	2	12	6	20	4	1	3	0	1	1	3	0	6	2	3	2	0	5	0	1	2	2	1	6	0	11	21	8	6	1	4	0	8	6	13	9	21	3	1	3	0
Ruminococcaceae	13	5	3	4	1	24	312	3	4	6	4	5	17	19	5	4	1140	2523	1630	5363	1034	2709	270	1092	5233	5874	204	3378	3999	4520	2183	994	1116	1280	190	6275	2362	1510	3208	1274	276	2	9601	903	3631	1424	262	1445	2146	835	1190	8031	6271	997	1535	970	2636	4031	3110	4226	2316	5648	1452	14955	4218	14617	6899	3672	12790	5622	1050	18845	2805	7885	419	3373	5832	3334	18697	809	15114	20129	5686	572	14985	10682	2167	4276	620	4138	17561	553	11932	627	1558	11107	3918	628	12952	1462	2103	537	222	1116	3411	12935	15216	1617	3456	2949	1040	1069	5420	828	3139	275	1287	1696	84	8978	1905	74	2884	13	2304	347	612	5660	2692	4901	3535	2876	6658	301	484	11424	441	4916	12912	10168	551	3908	285
Ectothiorhodospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	1	0	3	6	0	2	2	0	1	0	1	0	0	2	2	1	1	1	0	0	0	0	2	0	0	1	1	0	1	2	2	2	0	0	0	3	1	1	0	2	0	3	1	2	1	1	3	2	2	0	1	0	1	1	2	7	12	0	7	9	1	1	2	1	2	0	0	2	15	0	6	2	6	2	2	1	5	2	1	0	0	0	2	9	0	1	1	0	0	2	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	8	3	5	2	0	3	0	1	2	2	2	1	3	0	2	1
Gemmatimonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	6	0	0	0	0	3	0	0	0	0	7	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	0	1	0	0
Puniceicoccaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	5	0	0	0	0	1	0	4	0	0	3	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0
Dictyoglomaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Chrysiogenaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	1	3	0	0	0	0	3	0	3	1	2	5	0	0	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	1	1	1	1	0	1	2	0	0	5	2	1	2	1	0	0	0
Flavobacteriaceae	10	14	18	13	5	13	8	21	5	16	13	8	40	17	7	19	5	12	2	31	10	9	2	26	2	78	4	6	26	32	2	3	30	2	1	7	8	10	13	23	17	0	6	2	3	1	4	4	9	13	4	7	9	14	0	6	6	6	5	11	39	25	5	8	39	54	14	37	88	4	14	53	37	38	105	3	14	32	73	1	35	62	13	14	45	31	5	5	37	8	56	7	33	6	63	32	26	6	7	16	10	17	17	4	34	14	6	7	4	8	1	30	2	4	11	3	3	10	5	20	17	0	7	3	4	10	7	10	6	40	16	15	42	7	7	26	14	15	16	6	6	3	7
Anaplasmataceae	3	1	3	3	3	4	7	2	1	2	3	2	4	4	5	6	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	2	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	1	0	1	0	2	1	0	7	0	2	0	1	0	2	1	1	0	2	1	0	2
Rikenellaceae	2	0	2	1	0	7	36	1	1	1	6	2	2	3	1	0	1506	2574	732	3710	3048	2474	132	2376	1957	4862	439	1720	3989	3931	1011	362	4234	559	176	427	2625	1146	2662	828	435	1	1117	307	1183	741	321	1196	1156	381	594	3239	1821	459	803	135	513	751	3634	7350	5327	4825	1027	9547	5676	26344	4090	1228	3841	2257	1982	2242	4495	6531	3136	682	2303	9308	10023	963	2941	6430	4281	798	8072	3078	4500	1062	2007	2233	7300	371	5500	678	35363	4508	9471	796	7834	5970	10127	63	16	825	1819	5943	2696	3640	2899	480	3092	550	1262	893	1903	76	531	478	7	1398	654	23	1570	8	225	79	164	2064	704	1622	351	216	1111	59	53	2347	118	1572	3898	1753	61	501	68
Hahellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0
Peptococcaceae	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	5	2	3	2	0	2	3	3	13	0	1	9	7	4	5	4	3	0	2	16	5	7	1	5	0	12	2	4	0	1	2	11	1	3	8	8	3	4	0	3	11	7	2	7	2	5	13	3	12	8	2	13	5	9	15	4	6	1	4	4	9	19	4	29	26	16	8	26	20	4	6	4	25	30	1	33	8	19	23	10	6	21	3	1	0	3	7	4	21	7	4	4	6	2	6	3	12	15	2	5	5	0	13	5	0	5	0	3	1	0	18	24	16	3	7	10	1	6	13	4	11	20	3	1	9	2
Thermomonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	3	1	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	1	1	1	4	2	2	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	2
Mycoplasmataceae	22	13	35	30	4	37	19	44	30	33	37	41	58	43	39	46	8	8	16	9	14	8	7	5	19	14	10	11	22	44	6	4	30	6	2	3	18	6	27	8	28	0	13	1	9	2	23	10	9	4	6	10	9	2	12	35	9	20	37	9	16	4	2	19	17	27	8	7	25	6	15	18	26	19	36	17	26	20	6	2	4	1	31	8	2	0	7	13	17	13	9	20	4	8	1	0	1	0	1	25	23	54	27	45	8	2	4	9	3	33	0	10	3	6	9	15	12	29	23	79	11	28	6	33	25	35	35	8	5	28	3	15	3	17	8	24	8	21	3	6	7	0	6
Saprospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	1	2	4	0	1	0	1	0	2	0	0	8	0	1	1	2	5	1	0	10	0	1	0	2	1	0	0	0	1	3	0	6	0	2	0	6	0	5	6	4	0	4	3	1	6	3	1	6	1	4	4	1	0	6	0	0	2	7	2	5	2	5	3	12	2	3	2	6	0	5	0	0	2	14	4	27	0	9	0	6	0	0	0	4	1	0	0	4	0	3	3	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	8	0	1	0	0	6	0	0	5	1	3	8	4	1	0	0
Bradyrhizobiaceae	1	2	4	0	0	2	1	3	0	1	3	0	2	3	1	2	3	4	2	2	4	2	0	1	6	11	1	0	5	8	0	4	0	2	4	1	1	1	7	0	3	0	1	4	0	0	1	2	3	0	0	3	3	3	2	0	3	4	4	4	4	4	3	6	2	13	5	2	9	2	1	4	3	1	3	2	5	13	7	0	7	31	2	1	14	8	2	1	1	10	15	4	32	2	7	11	5	5	10	8	2	1	2	17	2	26	1	0	6	0	8	0	3	1	22	1	4	1	0	5	4	0	7	1	3	4	1	3	3	4	1	2	6	4	3	3	4	4	5	4	4	2	11
Parvularculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phyllobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	2	0	2	0	2	0	1	1	1	1	0	0	0	0	3	0	1	7	0	4	12	3	0	1	0	2	0	0	4	5	0	23	0	2	1	0	1	3	1	1	0	0	4	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	4	7	5	0	0	2	0	0	0	0	2	1	1	0	0	0
Hyphomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	1	0	2	0	0	0	0	5	1	1	1	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	3	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0
Propionibacteriaceae	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	3	33	0	2	18	2	2	0	8	0	0	2	6	0	2	0	0	0	4	0	2	2	0	1	6	0	1	1	1	1	0	1	2	7	7	7	1	2	0	7	7	8	1	0	3	1	3	2	1	77	1	6	17	20	32	0	17	24	11	1	10	5	1	7	1	14	9	0	93	1	8	30	2	0	11	1	3	0	1	15	2	16	2	0	3	3	1	1	2	18	18	0	0	0	0	3	2	1	1	0	1	1	2	2	3	5	2	0	8	0	2	5	1	2	16	1	1	0	1
Blattabacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	11	0	0	2	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	1	1	0	0	1	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0
Entomoplasmataceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxalobacteraceae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	2	0	0	0	1	0	0	1	1	2	0	2	0	0	0	0	1	0	1	2	1	0	0	0	1	1	1	0	1	0	0	1	0	0	2	2	5	1	1	2	1	0	5	0	2	1	0	1	3	1	1	3	3	1	3	4	5	1	0	0	2	3	0	1	2	1	8	0	0	2	0	0	0	0	1	2	2	1	0	2	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	4	3	0	1	1	0	0	6	0	0	2	3	0	0	1
Dehalococcoidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	7	1	0	4	0	0	1	0	1	0	1	0	1	1	0	0	0	5	1	1	1	0	0	0	0	3	1	4	0	0	0	5	3	0	0	0	4	0	2	0	12	2	0	1	0	0	0	2	0	0	0	0	2	1	0	2	5	0	0	0	1	0	0	0	2	2	0	0	0	36	2	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	8	0	1	0	0	0	1	1	5	0	1	0	0	0	7	0	0	2	0	0	1
Bartonellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	2	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	1	0	0	2	2	0	0	0
Beutenbergiaceae	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	5	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0
Rhodocyclaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	2	1	0	0	3	1	0	1	3	5	1	3	1	5	0	0	4	0	0	0	0	0	2	3	3	1	1	0	4	0	0	3	3	0	2	3	4	3	3	0	1	2	0	2	1	4	1	2	6	5	0	2	1	1	1	0	6	3	6	1	14	9	4	0	14	2	3	1	0	4	18	0	5	3	10	3	6	1	8	2	4	0	0	3	5	4	1	1	5	0	4	1	1	1	6	0	0	0	0	3	2	0	6	0	0	0	0	3	5	1	0	0	3	0	1	3	0	1	3	3	0	1	0
Moraxellaceae	2	0	0	1	0	1	2	1	3	0	0	0	1	2	1	1	0	0	1	0	0	0	1	1	9	2	0	0	3	6	0	0	4	0	0	2	1	0	6	3	1	0	1	0	1	2	20	2	7	0	0	0	2	0	2	88	2	7	6	3	1	0	0	5	3	6	0	3	1	0	6	2	3	1	0	3	1	2	15	0	5	15	2	2	13	4	1	1	0	3	14	16	20	1	11	14	2	35	35	5	0	23	64	20	1	13	5	1	3	89	5	0	1	2	288	12	11	25	4	23	10	67	4	34	58	137	14	8	57	53	38	7	82	15	999	7	281	3	5	1	27	2	53
Aquificaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Campylobacteraceae	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	5	11	9	11	4	15	13	13	22	11	1	40	7	74	10	5	6	1	5	50	16	5	6	11	31	0	40	1	5	5	4	63	14	16	17	7	58	24	8	3	45	39	31	130	24	0	17	276	20	23	16	27	213	4	7	169	17	17	15	1	15	23	2	21	68	6	108	34	24	15	28	6	43	39	30	0	4	30	3	11	158	0	119	3	20	4	4	6	44	37	21	71	97	1	17	36	5	5	18	5	15	6	0	16	16	11	15	0	16	5	2	141	7	75	5	11	52	3	40	21	8	14	433	322	76	3	10
Rhodobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	1	0	3	0	1	0	0	1	0	3	0	0	1	0	1	1	0	0	2	1	0	0	0	1	1	0	1	0	1	1	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0
