Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Mycobacteriaceae	0.669751212209907	0.714853385188157	0.390042960750904	0.00318127673839053	0.78920108515024	0.00434694619753584	0.00441876933931928	0.350215655040674	0.0952033514345502	0.00932887908419926	0.999987044159195	0.0149728146804012	0.0174340535751324	0.98413710812345	0.142476739733086
Rickettsiaceae	0.188835071039489	0.225877339034482	0.308241930669063	0.23770505294985	0.792659919919692	0.222534138002971	0.586183066823871	0.979411064781586	0.302449011217034	0.308874230479745	0.999987044159195	0.383253237671783	0.718653816388588	0.99425665600923	0.390663306155335
Leptotrichiaceae	0.212291443887807	0.163922101712654	0	0.0151115717688002	0.68020774468982	0.0112833627828577	0.131590758148832	0.266692187529614	0.0181863145406161	0.0372637622026095	0.999987044159195	0.0335409551216454	0.246165469985315	0.98413710812345	0.0337301731223393
Syntrophomonadaceae	0.0786576562807473	0.108132068782415	0	0.165474354151094	0.732536091674284	0.250944840220381	0.146576575130937	0.921355922389305	0.0621367129055588	0.239386232338583	0.999987044159195	0.418884848675559	0.269551837317062	0.99425665600923	0.0979765039270701
Trueperaceae	0.109141906589527	0.0509624657308745	0	0.0312554432208705	0.25005438973192	0.0485683774885957	0.605964054786011	0.151590163893848	0.218174501646275	0.0671527839497911	0.999987044159195	0.115816900165113	0.734604468651198	0.982505822237153	0.294061284827589
Natranaerobiaceae	0.0225025585573374	0	0.0351516110313809	0.476116316851232	0.557455291536783	0.889474715555048	0.514471491213387	0.520461825929302	0.99992687474141	0.51147148889464	0.999987044159195	0.941912101123733	0.65670772701944	0.98413710812345	0.999992249420043
Methylophilaceae	0.18503972479755	0.257727244760345	0	0.00878034219603993	0.408809927827241	0.028563682268796	0.00658901498798536	0.0807831156192041	0.00210172143550207	0.0232357836163496	0.999987044159195	0.0755892567357163	0.0234396106949643	0.982505822237153	0.00517403199150468
Amoebophilaceae	0.0179575773811956	0.0186486749935697	0	0.73820719476919	0.999251654867749	0.727709608949745	0.776023073127232	0.550895818594916	0.0125238537764208	0.752070240680348	0.999987044159195	0.839962686926035	0.863574394197997	0.98413710812345	0.0240502324733037
Desulfurellaceae	0.0579911526749514	0.0773399565051884	0	0.444317523006706	0.890391697112265	0.519852070518345	0.423914781075608	0.551046017795214	0.00160040257388145	0.48450704770078	0.999987044159195	0.644616567442748	0.578550361593754	0.98413710812345	0.0040382250992125
Desulfovibrionaceae	1.21248502425285	1.28271850143769	1.26624957465086	0.694874347933104	0.714639020945719	0.882906193298753	0.991388415615554	0.824349275806844	1.67147449544729e-13	0.714633808063903	0.999987044159195	0.941912101123733	1	0.99425665600923	1.81354982756031e-11
Desulfobulbaceae	0.312659269490949	0.264265992180986	0.0447182510934897	0.00903613965216933	0.758861793077865	0.00626129659620822	0.0754775648751649	0.153598624665962	2.61224447799767e-05	0.0234803689968892	0.999987044159195	0.020366386492793	0.162164669088226	0.982505822237153	0.000102457697283281
Leptospiraceae	0.0237476077330523	0.147873794448433	0.211570853502161	0.000167756076146103	0.00952683980226132	0.00136876745887393	0.550566911382435	0.179679320505849	0.999854670930519	0.000713785657327535	0.129207764818169	0.00530397390313649	0.690595489999932	0.982505822237153	0.999992249420043
Hydrogenothermaceae	0.0800495833372209	0.0537841023642242	0	0.19100099504947	0.743193834805921	0.180315124100227	0.560601788854546	0.108623031517372	0.00393524616700745	0.270417096690668	0.999987044159195	0.328809932182767	0.699141311387566	0.982505822237153	0.00880359194062491
