Taxa	stoolMeans	stoolSDs	swabMeans	swabSDs	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)	rsquared marginal	rsquared conditional
OTU952003	0.353189894582298	0.546	0.210782565314392	0.211	0.00505	0.243	1.23e-11	0.0285298969072165	0.774977272727273	5.59862068965517e-11	0.023	0.425
OTU4174963	0.184124276628296	0.325	0.219246489293882	0.219	0.313	0.173	1.06e-05	0.545386327503975	0.723167286245353	1.70634146341463e-05	0.009	0.267
OTU189334	0.537381569822157	0.755	0.61640823901739	0.616	0.126	0.769	<2e-16	0.30825	0.953333333333333	NA	0.003	0.705
OTU184570	1.42552969298033	1.172	1.05603632402268	1.056	4.16e-06	0.558	<2e-16	7.3538064516129e-05	0.903174560216509	NA	0.034	0.646
OTU2442708	2.36631609900076	1.24	2.09357093434323	2.094	0.000143	0.116	<2e-16	0.0014248	0.666282828282828	NA	0.015	0.794
OTU173986	0.53305141609178	0.85	0.601713310156935	0.602	0.207	0.279	<2e-16	0.424059813084112	0.806332480818414	NA	0.003	0.748
OTU173987	1.26896538190405	1.16	1.28754754530269	1.288	0.868	0.0609	<2e-16	0.939119447186575	0.608485245901639	NA	0.004	0.765
OTU175910	0.329709927135307	0.511	0.257389887495333	0.257	0.0809	0.938	<2e-16	0.231504960835509	0.985729577464789	NA	0.006	0.538
OTU187782	0.721929311255865	0.815	0.8727268944665	0.873	0.0346	0.603	<2e-16	0.127682154882155	0.904904697986577	NA	0.009	0.58
OTU187780	0.233332089339914	0.534	0.257141499077621	0.257	0.88	0.839	<2e-16	0.942772815533981	0.966006042296073	NA	0	0.497
OTU190639	0.492315716846191	0.819	0.46352971377334	0.464	0.644	0.664	<2e-16	0.827748251748252	0.921740920096852	NA	0	0.727
OTU548021	0.890817096638069	0.871	1.04700999161368	1.047	0.0102	0.456	<2e-16	0.0501309417040359	0.87244925124792	NA	0.01	0.67
OTU198489	0.436179537583349	0.48	0.405101918661797	0.405	0.429	0.887	1.14e-11	0.668825035561878	0.976049212598425	5.37428571428571e-11	0.002	0.412
OTU230741	0.586658413181465	0.546	0.643264063597639	0.643	0.403	0.986	2.13e-06	0.642922852983988	0.995907942238267	3.79945945945946e-06	0.002	0.286
OTU185136	0.493687915833437	0.816	0.604810248411579	0.605	0.092	0.681	<2e-16	0.251451371571072	0.921740920096852	NA	0.003	0.75
OTU581658	1.00985899837753	1.128	1.29248210640247	1.292	0.000467	0.865	<2e-16	0.00387751515151515	0.970953815261044	NA	0.012	0.77
OTU181333	1.03168546299118	1.008	0.860201417353639	0.86	0.00362	0.615	<2e-16	0.0229336416184971	0.907084432717678	NA	0.009	0.773
OTU183866	0.368413347300831	0.633	0.396607160712728	0.397	0.487	0.59	<2e-16	0.716445637583893	0.903174560216509	NA	0.001	0.727
OTU183865	1.35221006960908	1.122	1.51063391206959	1.511	0.0843	0.0827	<2e-16	0.237513624678663	0.62216384180791	NA	0.008	0.669
OTU309795	0.327647216335221	0.603	0.328577074655041	0.329	0.973	0.393	<2e-16	0.990361445783132	0.8643	NA	0.001	0.616
OTU495086	0.0584988668325597	0.218	0.628115604190466	0.628	2.14e-12	0.615	3.74e-05	1.37967058823529e-10	0.907084432717678	5.56781954887218e-05	0.155	0.36
OTU113581	1.40359314225676	1.135	1.50510682049847	1.505	0.344	0.255	<2e-16	0.581827160493827	0.790053333333333	NA	0.003	0.71
OTU537661	0.454203051606517	0.739	0.487260920595593	0.487	0.408	0.194	<2e-16	0.646196531791908	0.739080536912752	NA	0.002	0.789
OTU176034	1.77049546793638	1.088	1.67600264530255	1.676	0.309	0.574	<2e-16	0.542730769230769	0.903174560216509	NA	0.002	0.645
OTU363519	0.6085948379411	0.841	0.44797817210338	0.448	0.0172	0.359	<2e-16	0.0739262745098039	0.863144086021505	NA	0.012	0.557
OTU851322	0.289517726921009	0.441	0.319297319526089	0.319	0.524	0.469	0.000142	0.745849350649351	0.87244925124792	0.000198	0.003	0.227
OTU4232048	0.286057852499863	0.477	0.252617211471118	0.253	0.334	0.0211	1.88e-11	0.571082683307332	0.602843137254902	8.36e-11	0.016	0.415
OTU295485	0.92896063162776	1.054	1.04415853436477	1.044	0.0598	0.994	<2e-16	0.187259428571429	0.996674439461883	NA	0.003	0.789
OTU178420	0.703940895618272	1.003	0.708884256970072	0.709	0.693	0.187	<2e-16	0.856288613303269	0.738885813148789	NA	0.002	0.795
OTU363232	1.09340592758591	1.07	0.987475108956258	0.987	0.191	0.795	<2e-16	0.406477669902913	0.961527777777778	NA	0.002	0.719
OTU212532	0.845047365539924	0.766	0.655168963124828	0.655	0.0156	0.118	3.08e-10	0.0695024390243902	0.666282828282828	1.00298360655738e-09	0.022	0.393
OTU182756	0.192037097271612	0.433	0.210837094442227	0.211	0.572	0.575	<2e-16	0.786589711417817	0.903174560216509	NA	0.001	0.603
OTU193240	1.07828815701235	0.685	0.80189870330106	0.802	7.25e-05	0.299	1.32e-08	0.000810816326530612	0.831547263681592	3.28754716981132e-08	0.047	0.372
OTU177515	0.826086123427981	1.07	0.673803526105305	0.674	0.0459	0.629	<2e-16	0.155747368421053	0.916847457627119	NA	0.006	0.674
OTU311820	0.27255923912723	0.37	0.176307368332197	0.176	0.0135	0.135	1.05e-05	0.0613941908713693	0.695943775100402	1.69714285714286e-05	0.026	0.281
OTU145401	0.406240238919646	0.462	0.325409569100121	0.325	0.107	0.785	0.00134	0.277238770685579	0.959158469945355	0.00164795031055901	0.009	0.194
OTU174301	0.838099808885676	1.061	0.698751434235331	0.699	0.0491	0.601	<2e-16	0.164567584097859	0.904904697986577	NA	0.005	0.732
OTU174300	0.526449515838789	0.943	0.53076169644738	0.531	0.759	0.976	<2e-16	0.885633085896076	0.995907942238267	NA	0	0.801
OTU336627	0.230055947673954	0.412	0.219913301081587	0.22	0.84	0.382	8.11e-06	0.928064516129032	0.8643	1.3437489539749e-05	0.002	0.267
OTU182653	0.937296376479237	1.07	0.913591721075884	0.914	0.796	0.0548	<2e-16	0.897547325102881	0.602843137254902	NA	0.004	0.758
OTU3390534	0.471543369957401	0.773	0.406978973136308	0.407	0.225	0.062	<2e-16	0.445931283905967	0.608485245901639	NA	0.005	0.761
OTU184553	0.874500892392519	0.963	0.881212402992911	0.881	0.827	0.486	<2e-16	0.923006109979633	0.883492682926829	NA	0.001	0.766
OTU323473	0.558655835798578	0.829	0.690347540810384	0.69	0.00828	0.262	<2e-16	0.0428060377358491	0.790053333333333	NA	0.007	0.816
OTU199677	0.607072565187001	0.594	0.49344450630278	0.493	0.047	0.384	7.23e-10	0.158498461538462	0.8643	2.08983941605839e-09	0.012	0.38
OTU4338896	0.159477052388379	0.315	0.152483256443781	0.152	0.758	0.493	<2e-16	0.885633085896076	0.885456	NA	0.001	0.505
OTU185939	0.374318853775103	0.708	0.495846345781195	0.496	0.0171	0.553	<2e-16	0.0737858267716535	0.903174560216509	NA	0.006	0.764
OTU4356062	0.658972784476949	0.922	0.69658639132431	0.697	0.611	0.274	<2e-16	0.81268932038835	0.799822454308094	NA	0.001	0.867
OTU178304	1.46117657902208	0.96	0.945418331495666	0.945	8.25e-08	0.831	5.01e-10	2.10279069767442e-06	0.966006042296073	1.53795348837209e-09	0.076	0.425
OTU176269	1.18116345945458	1.149	1.06994921455697	1.07	0.193	0.774	<2e-16	0.407568400770713	0.955112582781457	NA	0.003	0.594
OTU574122	0.942090628235681	0.809	0.937095292577519	0.937	0.705	0.13	<2e-16	0.857580466148724	0.695943775100402	NA	0.004	0.584
OTU194758	0.494972415861488	0.801	0.550594099858034	0.551	0.223	0.575	<2e-16	0.442768115942029	0.903174560216509	NA	0.002	0.774
OTU304539	0.428205028027785	0.472	0.392249410845661	0.392	0.489	0.62	1.11e-09	0.717461847389558	0.913254281949934	3.13971428571429e-09	0.002	0.368
OTU198928	0.461539116061654	0.689	0.496073402436512	0.496	0.487	0.0957	<2e-16	0.716445637583893	0.62216384180791	NA	0.006	0.561
OTU194112	1.03706294303632	0.942	0.878302903872187	0.878	0.0403	0.0272	<2e-16	0.142374276527331	0.602843137254902	NA	0.017	0.556
OTU191476	0.441898131448903	0.673	0.369786047863204	0.37	0.185	0.394	<2e-16	0.399133858267717	0.8643	NA	0.003	0.686
OTU510777	0.230785984955217	0.372	0.188117665903761	0.188	0.216	0.104	2.06e-11	0.435977900552486	0.642386740331492	8.9643956043956e-11	0.01	0.411
OTU193763	0.618994349930313	0.883	0.62957436863178	0.63	0.779	0.066	<2e-16	0.892994797086368	0.608485245901639	NA	0.003	0.768
OTU191695	0.166968109831899	0.295	0.159801823758227	0.16	0.82	0.0752	0.0373	0.918936605316973	0.62216384180791	0.0402474114441417	0.012	0.129
OTU176014	0.299215142438305	0.655	0.279623372024295	0.28	0.703	0.0444	<2e-16	0.857050055617352	0.602843137254902	NA	0.006	0.688
OTU271214	0.142461136118173	0.225	0.110303933611007	0.11	0.205	0.152	0.00117	0.420749063670412	0.695943775100402	0.00146157728706625	0.012	0.199
OTU2037235	0.169404704910747	0.308	0.146532853350935	0.147	0.327	0.737	3.65e-06	0.564396850393701	0.944539071347678	6.3117903930131e-06	0.003	0.278
OTU928433	0.0515954032839548	0.274	0.596959702587079	0.597	9.45e-12	0.979	0.000228	4.70781818181818e-10	0.995907942238267	0.000311337931034483	0.15	0.333
OTU518743	0.299019545870608	0.537	0.202293515540548	0.202	0.0456	0.412	1.53e-09	0.155209937888199	0.864946196660482	4.26676056338028e-09	0.013	0.372
OTU199337	0.454700205313808	0.861	0.438763198342357	0.439	0.8	0.138	<2e-16	0.901130524152107	0.695943775100402	NA	0.002	0.8
OTU327218	0.197134620042873	0.524	0.27554863291489	0.276	0.115	0.0536	<2e-16	0.290414746543779	0.602843137254902	NA	0.01	0.639
OTU190124	0.51986717688546	0.966	0.480248745592302	0.48	0.532	0.754	<2e-16	0.754297542043984	0.949292792792793	NA	0	0.774
OTU183210	0.63202140342685	0.872	0.748392492624599	0.748	0.153	0.239	<2e-16	0.347180124223602	0.772260115606936	NA	0.005	0.649
OTU2393022	0.739691759429144	0.777	0.71102914591602	0.711	0.713	0.899	<2e-16	0.860625550660793	0.980549854791868	NA	0	0.598
OTU194924	0.788192268850724	0.726	1.10617870119782	1.106	0.000388	0.0435	5.23e-09	0.00327113846153846	0.602843137254902	1.36255263157895e-08	0.045	0.38
OTU177820	0.688838304136769	0.821	0.785172874769508	0.785	0.113	0.646	<2e-16	0.288018604651163	0.921209183673469	NA	0.004	0.671
OTU110625	0.416806712013018	0.779	0.50990227693325	0.51	0.12	0.0688	<2e-16	0.296884875846501	0.6153472	NA	0.008	0.671
OTU189110	0.273259981386467	0.499	0.291710647559303	0.292	0.595	0.409	<2e-16	0.800147239263804	0.864867924528302	NA	0.001	0.658
OTU189116	0.204222452132539	0.36	0.13110958430622	0.131	0.0362	0.0508	7.82e-08	0.132175415282392	0.602843137254902	1.71089502762431e-07	0.023	0.338
OTU1974536	0.421785044408003	0.912	0.427988075882592	0.428	0.853	0.802	<2e-16	0.932904761904762	0.961527777777778	NA	0	0.815
OTU3903651	1.78724505152747	0.836	2.0905895390873	2.091	8.87e-05	0.353	<2e-16	0.000925859047619048	0.861689956331878	NA	0.034	0.521
OTU187248	0.72954135687767	0.823	1.10737200433399	1.107	9.76e-06	0.507	<2e-16	0.000148035068493151	0.891235849056604	NA	0.037	0.591
OTU179677	2.29879099200684	1.046	2.16810483954331	2.168	0.0367	0.298	<2e-16	0.13318940397351	0.830832917705736	NA	0.006	0.729
OTU181160	0.466469891177494	0.778	0.308659419153426	0.309	0.0404	0.0983	2.45e-07	0.142374276527331	0.62216384180791	5.02694300518135e-07	0.02	0.323
OTU305016	0.740052175152831	0.913	0.521131652653688	0.521	0.000286	0.213	<2e-16	0.00246815748031496	0.748783950617284	NA	0.016	0.748
OTU310886	0.300262066111464	0.601	0.391547235700966	0.392	0.0342	0.815	<2e-16	0.126632432432432	0.963508438818565	NA	0.005	0.73
OTU555547	0.401408923095388	0.561	0.173409950340009	0.173	9.86e-06	0.568	1.63e-06	0.000148035068493151	0.903174560216509	2.94739726027397e-06	0.06	0.329
OTU3166216	0.425259672704261	0.676	0.313217091772488	0.313	0.0705	0.0857	4.91e-10	0.211114754098361	0.62216384180791	1.51903125e-09	0.016	0.386
OTU730906	0.642228307394616	0.732	0.497646468679605	0.498	0.0225	0.666	<2e-16	0.0921451851851852	0.921740920096852	NA	0.01	0.548
OTU183988	0.131935241177493	0.304	0.184832327250066	0.185	0.0967	0.653	3.94e-13	0.257866666666667	0.921740920096852	2.94384905660377e-12	0.007	0.443
OTU1945397	0.466888992243336	0.855	0.471702322071962	0.472	0.902	0.265	<2e-16	0.951484119345524	0.790053333333333	NA	0.002	0.618
OTU185668	0.474965843544764	0.881	0.605989108586853	0.606	0.00451	0.218	<2e-16	0.0267187027027027	0.74992	NA	0.008	0.796
OTU4322986	0.31465914885112	0.607	0.315417974976759	0.315	0.908	0.808	<2e-16	0.955973102785783	0.962027689030884	NA	0	0.593
OTU352933	0.577477211151755	0.976	0.479593837073825	0.48	0.146	0.0958	<2e-16	0.336168067226891	0.62216384180791	NA	0.006	0.723
OTU194322	0.581956321689884	0.918	0.370405559607917	0.37	0.00157	0.136	<2e-16	0.0111014193548387	0.695943775100402	NA	0.021	0.61
OTU176469	0.459984704402109	0.689	0.679021215868229	0.679	0.000642	0.576	<2e-16	0.00521208888888889	0.903174560216509	NA	0.02	0.619
OTU173942	0.501504042964868	0.782	0.587415697279214	0.587	0.117	0.00479	<2e-16	0.292100227790433	0.596605454545455	NA	0.013	0.714
OTU4321136	0.343939572948915	0.583	0.116228299214686	0.116	2.16e-05	0.379	8.74e-07	0.000307449350649351	0.8643	1.656e-06	0.055	0.341
OTU176204	0.644114954549334	0.908	0.724414117256702	0.724	0.187	0.545	<2e-16	0.401866666666667	0.903174560216509	NA	0.002	0.734
OTU179989	0.270705748593964	0.525	0.285152702027074	0.285	0.837	0.872	<2e-16	0.928064516129032	0.975607960199005	NA	0	0.783
OTU365628	1.85936189113344	1.46	1.6485445871431	1.649	0.00484	0.609	<2e-16	0.0276283333333333	0.906607190412783	NA	0.007	0.798
OTU169600	0.650112470081356	0.961	0.724694633082734	0.725	0.181	0.471	<2e-16	0.392823762376238	0.874714285714286	NA	0.002	0.797
OTU192952	0.837237525019991	0.913	0.859546288777344	0.86	0.883	0.315	<2e-16	0.942772815533981	0.848602409638554	NA	0.002	0.633
OTU178852	0.786735459323517	0.802	0.689262033454078	0.689	0.116	0.445	1.15e-13	0.291596330275229	0.87244925124792	1.035e-12	0.007	0.455
OTU319497	1.06885550370551	0.68	0.842232169383659	0.842	0.00041	0.785	1.04e-10	0.00343022900763359	0.959158469945355	3.88528301886792e-10	0.032	0.41
OTU359809	0.849823499736084	1.167	0.925480286671909	0.925	0.232	0.629	<2e-16	0.454057142857143	0.916847457627119	NA	0.002	0.779
OTU1748738	0.251361678144247	0.389	0.316665056202733	0.317	0.165	0.0384	8.19e-06	0.363863179074447	0.602843137254902	1.35135e-05	0.019	0.279
OTU197203	0.185684777522749	0.289	0.19129434340763	0.191	0.907	0.606	0.118	0.955838461538462	0.90575935828877	0.123946949602122	0.001	0.089
OTU577294	1.01165721445813	1.207	1.19338847004237	1.193	0.0264	0.963	<2e-16	0.104456317689531	0.99412188365651	NA	0.005	0.757
OTU183157	0.943605145083142	1.058	1.16624044655559	1.166	0.00426	0.576	<2e-16	0.0259386666666667	0.903174560216509	NA	0.009	0.764
OTU177677	0.365084333744966	0.865	0.380406505193847	0.38	0.694	0.204	<2e-16	0.856403587443946	0.745333333333333	NA	0.001	0.805
OTU842291	0.297355586539911	0.436	0.288529826642124	0.289	0.879	0.108	2.57e-08	0.942772815533981	0.645689839572193	6.05785714285714e-08	0.007	0.34
OTU176071	1.38160831059411	1.38	1.49850061053336	1.499	0.395	0.429	<2e-16	0.63385065885798	0.870457350272232	NA	0.001	0.837
OTU844998	0.139760803240098	0.317	0.208514871370708	0.209	0.0535	0.00663	3.09e-10	0.175556886227545	0.597012	1.00298360655738e-09	0.029	0.397
OTU367215	0.552977189180725	0.708	0.593981900949726	0.594	0.704	0.272	<2e-16	0.857315555555556	0.796062827225131	NA	0.003	0.56
OTU315391	0.271711214149242	0.538	0.25219658489422	0.252	0.609	0.836	<2e-16	0.811013365735115	0.966006042296073	NA	0	0.661
OTU329127	0.299600353939991	0.367	0.36895256790113	0.369	0.133	0.208	0.0594	0.316886956521739	0.748783950617284	0.0634026954177898	0.014	0.119
OTU190320	0.230018626963783	0.387	0.189220158472009	0.189	0.327	0.761	3.46e-08	0.564396850393701	0.952416481069042	7.9428901734104e-08	0.003	0.333
OTU192437	0.466408963379986	0.791	0.531462012918899	0.531	0.301	0.678	<2e-16	0.532141479099678	0.921740920096852	NA	0.002	0.695
OTU4435186	0.909046797715339	1.185	0.804085124513927	0.804	0.278	0.643	<2e-16	0.506968386023295	0.920705882352941	NA	0.001	0.786
OTU216010	0.396374644866665	0.572	0.236899343978444	0.237	0.00387	0.211	6.98e-06	0.0242372571428571	0.748783950617284	1.16627848101266e-05	0.03	0.289
OTU182940	0.162277359731332	0.318	0.1990505305088	0.199	0.356	0.135	1.74e-08	0.593875190258752	0.695943775100402	4.25333333333333e-08	0.009	0.344
OTU4381639	0.491421562531718	1.045	0.427777202403271	0.428	0.302	0.391	<2e-16	0.532141479099678	0.8643	NA	0.002	0.75
OTU334336	1.34637132393661	1.034	1.41005513198752	1.41	0.512	0.126	<2e-16	0.733532026143791	0.683825242718447	NA	0.005	0.588
OTU1025861	0.129533472459867	0.4	0.737472141530298	0.737	2.22e-10	0.203	0.00618	8.1104e-09	0.744111475409836	0.00705268011527378	0.143	0.278
OTU3785400	0.286967508531446	0.728	0.298809335316696	0.299	0.777	0.747	<2e-16	0.892994797086368	0.944735294117647	NA	0	0.715
OTU184511	0.772674651229889	0.924	0.96103105773312	0.961	0.00706	0.762	<2e-16	0.0373804830917874	0.952416481069042	NA	0.01	0.681
OTU4325753	0.263737451552997	0.459	0.142004923268299	0.142	0.000793	0.0612	<2e-16	0.00629802898550725	0.608485245901639	NA	0.029	0.544
OTU842596	0.321344657550795	0.523	0.462834966837629	0.463	0.00545	0.992	<2e-16	0.0303208121827411	0.996456424079066	NA	0.015	0.563
OTU4405104	1.52341335779915	1.196	1.15443709140007	1.154	0.000124	0.0955	<2e-16	0.00124682568807339	0.62216384180791	NA	0.03	0.605
OTU4375000	0.438792702033089	0.728	0.916934768101266	0.917	7.78e-09	0.524	4.53e-16	2.50790588235294e-07	0.903174560216509	3.58776e-14	0.074	0.531
OTU181140	1.17596384250885	1.184	0.795632470542427	0.796	1.17e-05	0.858	<2e-16	0.000170976	0.966006042296073	NA	0.032	0.634
OTU175586	1.26430008152323	1.099	1.09409089056419	1.094	0.0302	0.0308	<2e-16	0.116958303886926	0.602843137254902	NA	0.012	0.703
OTU205241	0.299004753495196	0.62	0.358870114805481	0.359	0.202	0.499	<2e-16	0.417720754716981	0.888347133757962	NA	0.003	0.66
OTU199761	0.130646558780748	0.277	0.188643656039515	0.189	0.0902	0.704	3.34e-05	0.248389949748744	0.929246753246753	5.04824427480916e-05	0.01	0.252
OTU4422313	0.576635281613358	0.676	0.0779074988064931	0.078	2.05e-13	0.801	0.238	1.72830769230769e-11	0.961527777777778	0.244165803108808	0.199	0.252
OTU146586	0.41466587195656	0.508	0.323500476079456	0.324	0.0511	0.25	8.09e-15	0.170194561933535	0.787323943661972	1.33485e-13	0.011	0.475
OTU4404507	0.248570520585965	0.403	0.247009922227386	0.247	0.846	0.0704	2.59e-08	0.928312	0.619741732283465	6.06887573964497e-08	0.009	0.341
OTU352951	0.745278342907958	0.894	0.811337666622712	0.811	0.346	0.57	<2e-16	0.583300613496933	0.903174560216509	NA	0.002	0.544
OTU4391326	1.33330556248021	1.138	1.19416939188649	1.194	0.0908	0.217	<2e-16	0.249415538847118	0.748783950617284	NA	0.006	0.699
OTU187460	0.968163124781746	0.793	1.23999383557543	1.24	0.000255	0.413	<2e-16	0.00221809523809524	0.864946196660482	NA	0.025	0.6
OTU174501	0.168601613218908	0.349	0.151189693370252	0.151	0.64	0.544	3.36e-05	0.827486454652532	0.903174560216509	5.05916349809886e-05	0.002	0.246
OTU184285	0.386168660061749	0.728	0.313795875004091	0.314	0.132	0.997	<2e-16	0.316886956521739	0.997	NA	0.003	0.731
OTU183395	0.290383212242414	0.436	0.334570543497676	0.335	0.22	0.118	<2e-16	0.4391985428051	0.666282828282828	NA	0.007	0.554
OTU175751	0.277990512765732	0.45	0.225975701820198	0.226	0.28	0.0891	2.19e-05	0.507239669421488	0.62216384180791	3.41433070866142e-05	0.013	0.261
OTU175750	1.52723179763996	1.139	1.38486988754798	1.385	0.0682	0.745	<2e-16	0.205349450549451	0.944539071347678	NA	0.004	0.745
OTU178708	0.2496426693778	0.414	0.21995817530504	0.22	0.506	0.733	3.55e-05	0.727790026246719	0.944539071347678	5.325e-05	0.002	0.25
OTU189937	0.308397509642723	0.562	0.247087319605098	0.247	0.203	0.641	<2e-16	0.418998116760829	0.920705882352941	NA	0.003	0.555
OTU355685	0.869497664153813	0.992	0.97120048700355	0.971	0.189	0.713	<2e-16	0.404578125	0.935603286384976	NA	0.003	0.665
OTU302960	0.419795422244025	0.533	0.813683033661734	0.814	6.97e-07	0.154	1.79e-08	1.39490909090909e-05	0.695943775100402	4.34871165644172e-08	0.073	0.39
OTU145765	0.193683928298992	0.352	0.202211456162048	0.202	0.78	0.00702	1.32e-10	0.892994797086368	0.597012	4.84e-10	0.019	0.399
OTU194686	1.08547495205978	1.004	1.14690864140767	1.147	0.498	0.8	<2e-16	0.724376158940397	0.961527777777778	NA	0.001	0.694
OTU177478	0.806503283998792	0.973	0.439859470959915	0.44	2.22e-07	0.0116	<2e-16	5.17685106382979e-06	0.602843137254902	NA	0.055	0.635
OTU177617	0.625429890509949	0.759	0.44943016983811	0.449	0.00861	0.333	9.65e-14	0.0440960747663551	0.859414965986395	8.96986046511628e-13	0.018	0.46
OTU1079866	1.75473813269642	0.961	1.32357506938556	1.324	4.64e-06	0.0751	1.81e-09	8.07212698412698e-05	0.62216384180791	4.9431724137931e-09	0.064	0.403
OTU176057	0.733629040721081	0.788	1.16275467425738	1.163	2.96e-08	0.547	<2e-16	8.1104e-07	0.903174560216509	NA	0.051	0.648
OTU4451152	0.124570470918469	0.25	0.146208381381722	0.146	0.378	0.407	2.45e-10	0.616296735905045	0.864867924528302	8.28915254237288e-10	0.004	0.384
OTU199156	0.653850514972384	0.834	0.604536405350249	0.605	0.215	0.231	<2e-16	0.435563770794824	0.764076923076923	NA	0.003	0.761
OTU190303	0.69619373107427	0.828	0.604644491925115	0.605	0.137	0.0402	<2e-16	0.321524625267666	0.602843137254902	NA	0.009	0.681
OTU211212	0.390455684270186	0.629	0.239699490539902	0.24	0.00414	0.96	2.9e-15	0.0254912359550562	0.994007393715342	7.788e-14	0.018	0.487
OTU162684	0.164099502610436	0.293	0.0945964126417504	0.095	0.0194	0.694	0.0347	0.0814651340996169	0.922582639714625	0.037544262295082	0.021	0.138
OTU186259	0.812894170265575	1.115	0.83177243412529	0.832	0.716	0.663	<2e-16	0.863295929592959	0.921740920096852	NA	0	0.799
OTU190162	0.159854197594969	0.334	0.206250707202933	0.206	0.217	0.147	4.36e-11	0.436388990825688	0.695943775100402	1.72656e-10	0.009	0.403
OTU565289	0.434679347560499	0.797	0.479578511744651	0.48	0.299	0.594	<2e-16	0.531124797406807	0.903174560216509	NA	0.001	0.803
OTU360808	0.527964892866489	0.952	0.508108641745038	0.508	0.781	0.629	<2e-16	0.892994797086368	0.916847457627119	NA	0	0.808
OTU194512	0.990324308231617	0.94	0.887450603302459	0.887	0.106	0.591	<2e-16	0.275298578199052	0.903174560216509	NA	0.003	0.752
OTU993647	0.330942554045391	0.469	0.101475537004791	0.101	3.77e-07	0.34	0.00161	8.10180392156863e-06	0.86	0.0019497247706422	0.09	0.257
OTU179865	0.363645321202297	0.775	0.508470626940069	0.508	0.0186	0.0201	<2e-16	0.0784061538461538	0.602843137254902	NA	0.014	0.694
OTU848615	0.484020510276747	0.878	0.530567034190581	0.531	0.302	0.588	<2e-16	0.532141479099678	0.903174560216509	NA	0.001	0.834
OTU107044	0.496245485238333	0.911	0.474853118505579	0.475	0.685	0.437	<2e-16	0.851201814058957	0.87244925124792	NA	0.001	0.808
OTU189626	0.357969039877948	0.72	0.356462076537998	0.356	0.975	0.197	<2e-16	0.990361445783132	0.739080536912752	NA	0.002	0.773
OTU192218	0.442027697628384	0.896	0.376132761431246	0.376	0.241	0.595	<2e-16	0.464210896309315	0.903174560216509	NA	0.002	0.784
OTU207340	0.494607903243244	0.849	0.417715628842153	0.418	0.0563	0.641	<2e-16	0.180125217391304	0.920705882352941	NA	0.004	0.727
OTU843442	0.635069621214609	0.948	0.473248731592681	0.473	0.0171	0.359	<2e-16	0.0737858267716535	0.863144086021505	NA	0.009	0.668
OTU110192	0.665867310050273	0.869	0.503585047909487	0.504	0.0106	0.346	<2e-16	0.051210480349345	0.861689956331878	NA	0.012	0.63
OTU344154	0.590114867819772	1.03	0.571888070474641	0.572	0.843	0.504	<2e-16	0.928312	0.888757097791798	NA	0.001	0.724
OTU174818	0.227188661628537	0.366	0.2060906653157	0.206	0.558	0.55	8.64e-07	0.779067515923567	0.903174560216509	1.64492307692308e-06	0.002	0.295
OTU292260	0.38799676747948	0.424	0.267381521011308	0.267	0.00482	0.681	3.23e-06	0.0276283333333333	0.921740920096852	5.63471365638766e-06	0.025	0.296
OTU110221	0.591974663827662	0.818	0.535385477784423	0.535	0.47	0.339	<2e-16	0.711880920162382	0.859414965986395	NA	0.002	0.689
OTU192684	1.60612405852729	1.275	1.36402495356278	1.364	0.00587	0.0216	<2e-16	0.0321676	0.602843137254902	NA	0.013	0.761
OTU185722	0.265905825531279	0.366	0.273665190472383	0.274	0.783	0.611	7.35e-14	0.892994797086368	0.907084432717678	7.65947368421053e-13	0.001	0.453
OTU191797	0.439515509672984	0.867	0.265023802640218	0.265	0.0107	0.216	2.87e-15	0.051210480349345	0.748783950617284	7.788e-14	0.018	0.487
OTU128382	0.00820010811833496	0.089	0.615982763596078	0.616	<2e-16	0.582	0.107	NA	0.903174560216509	0.112691489361702	0.241	0.309
OTU193621	0.227175752991069	0.426	0.160345464116635	0.16	0.108	0.228	5.17e-05	0.277859154929577	0.761970238095238	7.58266666666667e-05	0.013	0.248
OTU173900	0.245251484350478	0.42	0.311137941166836	0.311	0.139	0.213	4.62e-13	0.324136170212766	0.748783950617284	3.20968421052632e-12	0.009	0.443
OTU322433	0.519510760316171	0.931	0.398800639309793	0.399	0.0339	0.82	<2e-16	0.125947118644068	0.965010526315789	NA	0.005	0.756
OTU3244896	0.185773439935963	0.603	0.454538419944077	0.455	7.6e-07	0.0112	4.04e-14	1.48742857142857e-05	0.602843137254902	4.70541176470588e-13	0.064	0.542
OTU175776	1.10269009412084	1.115	0.962269709401522	0.962	0.0543	0.67	<2e-16	0.177650149253731	0.921740920096852	NA	0.005	0.702
OTU4425495	1.58768636981288	1.308	1.72925597135257	1.729	0.0674	0.268	<2e-16	0.203499724517906	0.794758620689655	NA	0.004	0.794
OTU232828	0.47539768371008	0.601	0.319870119595193	0.32	0.00565	0.741	4.12e-11	0.0311175879396985	0.944539071347678	1.66481632653061e-10	0.02	0.41
OTU369763	0.622887485967571	0.819	0.598153189507966	0.598	0.783	0.693	1.2e-15	0.892994797086368	0.922582639714625	5.0292e-14	0.001	0.485
OTU299568	0.317585997244329	0.724	0.379707581301904	0.38	0.485	0.659	<2e-16	0.716388140161725	0.921740920096852	NA	0.001	0.736
