Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Gluconobacter	0.124245819887176	0.109890824418694	0	0.0971569842080023	0.946278753407356	0.0787929839789534	0.226265834548147	0.583338775822272	0.0536163105103133	0.20418147462463	0.999997462702707	0.240855826026573	0.464459812714747	0.973603481291872	0.106835463164995
Candidatus_Arthromitus	0.0714710853407513	0.0243678580569154	0	0.0506233449831242	0.206590400067045	0.102887596442305	0.81884008136264	0.663283112724219	0.56807943087632	0.13098199732103	0.974961712597106	0.294433653648724	0.95560946588525	0.973603481291872	0.72731350542294
Shimwellia	0.0988184133193678	0.14631046442143	0	0.30134220912113	0.741574680686613	0.443854486831493	0.270052038903007	0.119496267676244	0.00122114636884697	0.400301502486834	0.999997462702707	0.654229353192721	0.510626451684915	0.968883404849752	0.00453087411337704
Thermotoga	0.037011397835598	0.0427169029302166	0	0.621038885854996	0.982752772424765	0.63144185138192	0.635881885074335	0.706959479081964	1.30997128852824e-05	0.662934366249975	0.999997462702707	0.786378972322855	0.82434808233733	0.97635184755658	0.000108425315881261
Waddlia	0.0244182095323203	0.0118547620611633	0	0.485704860057381	0.76178592257399	0.52416076904415	0.892964612670797	0.611722582251939	0.420708825204013	0.55479663420567	0.999997462702707	0.720375138581048	1	0.973603481291872	0.574470426293804
Paludibacter	0.561862419888639	0.393093894502881	0	8.12554627132866e-07	0.101080066767766	6.36620515193087e-07	0.00368251101760575	0.772820911388804	9.58471264605096e-07	8.4068151807208e-06	0.700469581283451	7.44569211247567e-06	0.0227723095111712	0.97635184755658	1.14590564523898e-05
Borrelia	0.0340552125317239	0.171550843087379	0.448435508986878	1.59653942919844e-10	0.0100337274572818	1.87129090001292e-10	0.00022849379836487	0.619870635616479	0.636210783412473	2.1473455322719e-09	0.149948482556045	2.87644144059129e-09	0.00201524038557869	0.973603481291872	0.799722900644651
Thiomicrospira	0.0661189102418305	0.0549760238028397	0	0.430737042592121	0.958894656270346	0.39707866982073	0.622291777474289	0.458693932830206	8.63783654279722e-07	0.51155966647806	0.999997462702707	0.627625832674539	0.810636746443505	0.973603481291872	1.05617183182384e-05
Olsenella	0.619447772102993	0.699078417144397	0.0501713787930516	7.70112138134818e-06	0.678771927524013	1.36118791815854e-05	2.03551687351089e-05	0.747919832075783	1.59297913202375e-07	7.15429071385795e-05	0.999997462702707	0.000149452877544753	0.000228147516239346	0.97635184755658	2.4740037500816e-06
Nautilia	0.0352431291923167	0.0251361806554898	0	0.439432239056225	0.891697514646537	0.418002041813916	0.718956784809883	0.620004468486749	0.999957045800737	0.516625632503513	0.999997462702707	0.63615971658848	0.8839736389458	0.973603481291872	0.999992249420043
Dichelobacter	0.138801669827502	0.0840529782996217	0	0.0565189245186106	0.489192799779403	0.058736769120632	0.455876763914063	0.152726768974205	0.0417719832108446	0.139482483445012	0.999997462702707	0.202566549916026	0.681373525382897	0.968883404849752	0.0861047010246529
Faecalibacterium	3.13404856569183	3.18048679779973	1.17842009056265	1.71135398275459e-20	0.941142152814868	1.67643676718399e-14	3.07531777821168e-14	0.959312139068961	0.000568641161109199	5.39624193939008e-19	0.999997462702707	5.30542929849991e-13	1.00838291964866e-12	0.990909958316778	0.00237154220679651
Acidaminococcus	0.981715912216904	0.923888041518954	0.198206588087761	0.000109511713424884	0.912088904355882	6.34437705619995e-05	0.00178062785331867	0.280192588901688	3.04942860349931e-16	0.000807086326336817	0.999997462702707	0.000598820150216767	0.0122817664754544	0.968883404849752	8.20296294341315e-14
Truepera	0.109141906589527	0.0509624657308745	0	0.0312554432208705	0.25005438973192	0.0485683774885957	0.605964054786011	0.151590163893848	0.218174501646275	0.0936702847283967	0.999997462702707	0.1765526154653	0.793208422079985	0.968883404849752	0.329713151364315
Arcanobacterium	0.0216972070465586	0.192970052599327	0	0.000121026008854685	0.000126174882391639	0.905185880912442	0.00408234381437633	0.880890216209222	0.0812623838882561	0.000856736746892373	0.00452547244844677	0.948842246325236	0.0249579655924371	0.97635184755658	0.148817631475367
Nitrosococcus	0.0669989587039352	0.0301785141810129	0.0238152894117063	0.436345131303504	0.562843130714104	0.606948699917898	0.991974703709383	0.903743629560705	0.546792855084656	0.514810703160713	0.999997462702707	0.762940188214554	1	0.982250651926585	0.705454570828645
Stigmatella	0.0828620674544301	0.0467973935890078	0	0.206654838672242	0.63170045705459	0.22030925766314	0.696856395603066	0.573615787166266	0.150235708838155	0.332875159298402	0.999997462702707	0.472850844212424	0.867844307487152	0.973603481291872	0.241996441182417
Denitrovibrio	0.0935711808236685	0.0744977917248579	0	0.093140228786523	0.840481574800062	0.0764097751310884	0.294471020327927	0.657271880308191	0.119821691630858	0.202777880268376	0.999997462702707	0.23881263282166	0.540701054390527	0.973603481291872	0.200822648278509
Flexibacter	0.0164969742235477	0.0703756358550933	0	0.0258132087941004	0.0339982469799134	0.813015835839728	0.0665160860106512	0.233324667131472	0.594660956606861	0.0802746030706706	0.3586481740234	0.904675640735115	0.207248550350169	0.968883404849752	0.754546213807762
Croceibacter	0.0072302446369697	0.0554131959519284	0	0.0313395004667498	0.0313574368443883	0.950241441611042	0.114671351142295	0.961440517177246	0.999959179707602	0.0936702847283967	0.344291857597569	0.983134414589885	0.289639375185704	0.990909958316778	0.999992249420043
Psychrobacter	0.0207615819409905	0.124782908281109	0	0.0133108303565153	0.0148012221553219	0.895242722250338	0.0568057711685318	0.118832140717289	0.130520212925497	0.0487158281075186	0.199076437989079	0.948842246325236	0.193189487817512	0.968883404849752	0.216081228914951
Persephonella	0.0069661768255991	0	0	0.645758129560234	0.708007342472114	0.803956682265169	1	0.932342757830597	1.0083000272364e-83	0.685242354444588	0.999997462702707	0.902387439705688	1	0.982598569720883	5.42465414653186e-81
Listeria	0.192806289668932	0.173392451552392	0	0.00908917509557003	0.917717049895469	0.00628823914754439	0.0453612901491373	0.37978527223436	0.105200188020506	0.0354346101551933	0.999997462702707	0.03599013469552	0.166140469617895	0.968883404849752	0.181986177347371
Halorhodospira	0.0373065880887179	0.109644710105976	0	0.0400720160623673	0.0736183039436293	0.638759451491609	0.0613867013478981	0.357434018962622	0.471780569638992	0.109435251987582	0.591143992860785	0.793654930490729	0.198952080272104	0.968883404849752	0.625167355827039
Azotobacter	0.0590606112730517	0.0977303264186912	0	0.106730869735039	0.435494790077364	0.295668142064016	0.0876544595029702	0.0558789174041153	0.0155679652578731	0.214574244829879	0.999997462702707	0.542282058079192	0.240074846672183	0.968883404849752	0.0368967634746068
Lactococcus	0.628083496110843	0.361148703038578	0	2.05475466142141e-05	0.0431855030730971	3.59932250350026e-05	0.0674894792949896	0.509336065758511	0.0459945833486987	0.000178541584091219	0.415053366544414	0.000365365189977951	0.208377660875339	0.973603481291872	0.093731385763636
Rothia	0.406064306833877	0.353304414551663	0	0.00851862576350211	0.864806197410423	0.0058055950735143	0.052457744430059	0.500735712591548	6.48521669952448e-05	0.0338638837646621	0.999997462702707	0.0339501103212032	0.183261470801115	0.973603481291872	0.000383411712565293
Achromobacter	0.161382252416757	0.234706368800604	0	0.00964238368125874	0.337655843326904	0.0390349345930141	0.00686923585234367	0.829781113737225	0.00213934253487089	0.0367915065284908	0.999997462702707	0.150005677221726	0.038496342589176	0.97635184755658	0.00685098978428893
Leifsonia	0.0545938493408635	0.0949197110156964	0	0.095708346411553	0.369381568027945	0.316646760670749	0.079517099593583	0.649147990777371	0.0121318369104829	0.203428569906291	0.999997462702707	0.558544122101191	0.231244322061339	0.973603481291872	0.0292687365822413
Candidatus_Cardinium	0.0129249108922816	0.0186486749935697	0	0.766642162691328	0.943005830154968	0.828151906425414	0.748377620741612	0.683837864110314	0.00182622760101855	0.782644181267428	0.999997462702707	0.908389996389863	0.897083161497742	0.973603481291872	0.00602767146839253
Acidovorax	0.30750142911516	0.255974007330196	0	0.00124442017020966	0.709819634226817	0.000766191198378507	0.0223224918439888	0.833019729461479	0.0242682602930438	0.00683161277115097	0.999997462702707	0.00564672417435119	0.100079171767217	0.97635184755658	0.0539517522217255
Dictyoglomus	0.0471821190756038	0.0122238649330132	0	0.199453069187617	0.378230811571303	0.327623326806514	0.945524786501923	0.821900250920235	0.543871514030831	0.324186559585916	0.999997462702707	0.570425080329788	1	0.97635184755658	0.703372294587949
Allochromatium	0.123131049895068	0.128729990051295	0	0.0576349272537655	0.990081691595553	0.0524924686434112	0.0911622768197583	0.7993838079576	0.289575868297828	0.139867699362668	0.999997462702707	0.184581360327812	0.246458818738844	0.97635184755658	0.422200046461332
Candidatus_Koribacter	0.112030380823431	0.0578672191512005	0	0.0380558365196524	0.322763861322176	0.0501500329512292	0.545747485430363	0.629921768015036	0.000205244366009346	0.107193926950644	0.999997462702707	0.179871451518409	0.758687718763657	0.973603481291872	0.00107205309624299
Rahnella	0.101401784173127	0.145479144096831	0	0.0992286569718699	0.605679004844246	0.191333860414164	0.0826069254182117	0.980152012081187	0.183996303439621	0.205326990195639	0.999997462702707	0.436176342808561	0.234330096394355	0.994085461458612	0.281221622870784
Desulfobacula	0.0242370771713193	0.00972651367243885	0	0.519474920820499	0.73688782871711	0.584978568001034	0.937850864317043	0.249260052989301	0.00162596875274058	0.58224480708631	0.999997462702707	0.74841714251599	1	0.968883404849752	0.00546731993109021
Marivirga	0.0134067423626257	0.0515115933015671	0	0.128889575122331	0.156930206464347	0.862960603974948	0.205289524154814	0.666596194437294	0.999970487590436	0.239939762684478	0.879463032060613	0.928545609877044	0.436544521720513	0.973603481291872	0.999992249420043
Amycolatopsis	0.0728540006706559	0.0960157628923234	0	0.183976104530524	0.798475303509727	0.249732742357904	0.169673730955785	0.850567646581016	0.0522732769366128	0.307919364086593	0.999997462702707	0.499465484715807	0.381943377632688	0.97635184755658	0.105329674126958
Acetobacterium	0.142675498980405	0.14228685185775	0	0.0294595921905289	0.999954506713903	0.0242928720481225	0.0632470288473334	0.810141622576223	0.0769392266766226	0.0897858031240951	0.999997462702707	0.104556521295119	0.201342612543582	0.97635184755658	0.142735530869045
Bdellovibrio	0.0985650425655936	0.158179159834913	0.0853229898244325	0.416333203705835	0.425585037272921	0.97351349459783	0.550516459863161	0.680388562265954	0.00668997243416511	0.499701851200617	0.999997462702707	0.997619543035491	0.7594303984779	0.973603481291872	0.0170578444055963
Frateuria	0.064794265075582	0.0716627769259806	0	0.252535735990971	0.975463339979529	0.252929697750162	0.288011115814418	0.0121734899185778	0.0010615938092343	0.371683896416077	0.999997462702707	0.501218306182642	0.532474159134561	0.968883404849752	0.00405062035012804
Geodermatophilus	0.045606838852078	0	0.0501713787930516	0.193897502435195	0.185579157013831	0.989215316617564	0.383528264524771	0.38401331798516	0.486627221620649	0.31814619878649	0.931405726478204	1	0.623378266810655	0.968883404849752	0.643256622191423
Halothiobacillus	0.0262598667895759	0.0335135331901006	0	0.473553238334706	0.924885311113953	0.526335820898078	0.462253342970145	0.338464674676695	0.396429475363644	0.546720262283416	0.999997462702707	0.720423197462319	0.681373525382897	0.968883404849752	0.548275212713729
Pelobacter	0.239354769491731	0.29446014873312	0	0.00689145279193098	0.677686389700671	0.0118332694720517	0.00716650831519106	0.693884689137732	5.08623850218708e-05	0.0289656375160849	0.999997462702707	0.0568419551425338	0.0393426680976815	0.973603481291872	0.000315183094048389
Petrotoga	0.0348981297097034	0.0410054566019322	0	0.518310923447768	0.970041306262593	0.536519992119409	0.529735834613558	0.849601222304773	0.0163881199215448	0.582152978736742	0.999997462702707	0.721619389400605	0.748025929191848	0.97635184755658	0.03816800224152
Actinoplanes	0.18107809679135	0.184641842558919	0	0.0288421663475695	0.997638231957472	0.0246683526013248	0.0566737282389209	0.374960176006731	8.54040354226893e-05	0.0886690599713852	0.999997462702707	0.105329949996133	0.193189487817512	0.968883404849752	0.000483656537446388
Tistrella	0.103670784621492	0.183586764900134	0	0.0242031863372472	0.190892941738461	0.172602522517864	0.0187239156247911	0.957770464739983	0.0205279999385777	0.0757053154037151	0.931405726478204	0.409075582002691	0.0883637421591021	0.990909958316778	0.0464036301132555
Macrococcus	0.0174170445612861	0.0212300345075524	0	0.596997830874855	0.964801962458181	0.625283254983836	0.597233852448676	0.403330756160783	0.662789692963222	0.641087491039265	0.999997462702707	0.781590760542067	0.793208422079985	0.97305805746413	0.827333769870564
Pedobacter	0.168904157490442	0.162109117017061	0	0.0129743030749785	0.987599651578603	0.0097411337716613	0.0407290455061198	0.0664049236991811	0.0761396687386722	0.0478094181804004	0.999997462702707	0.0494408487656017	0.153232353023024	0.968883404849752	0.141740975022165
Chromobacterium	0.119404922158451	0.183188375462973	0.183312868833332	0.298517837896538	0.38591860127065	0.545808435452383	0.999998290159146	0.0666016537300227	0.00254595290612106	0.399056640178876	0.999997462702707	0.725726040232115	1	0.968883404849752	0.00790655031779772
Brevibacillus	0.129034969632461	0.0994917073381142	0	0.0583370232164503	0.769935170436584	0.0471688420655396	0.254981878125644	0.0303922686834484	0.243364167219771	0.140741338522198	0.999997462702707	0.173813952268906	0.490859479461774	0.968883404849752	0.362244393501911
Prevotella	1.69857977976149	2.00226804876987	0.505838599324267	1.54871773519637e-09	0.124791308640587	2.55387424541453e-08	2.24165297435519e-09	0.615179729421712	1.83341740815208e-09	1.98383367032297e-08	0.754356449984673	3.35893384369551e-07	4.63849730847343e-08	0.973603481291872	7.58752742758323e-08
Leuconostoc	0.074462113661684	0.162012071295459	0.0854251348958115	0.209479846635652	0.182507630813243	0.983002420125216	0.540957922768888	0.349885387548158	0.347879686390395	0.336418380567107	0.931405726478204	1	0.753977622926584	0.968883404849752	0.493487014952534
Shewanella	0.283619386957969	0.432063381526893	0.183920354914156	0.0558467250113701	0.123505138821441	0.546058807551764	0.066643121209255	0.194939544777981	3.33033381064383e-06	0.138458700719434	0.754356449984673	0.725726040232115	0.207248550350169	0.968883404849752	3.38060300023845e-05
Rhodobacter	0.155051436933263	0.276182753347298	0	0.00144360163520782	0.0513061340466476	0.0465297276297765	0.000989861044067508	0.540497487293685	2.31102458482943e-06	0.00747094393703675	0.467842374866041	0.172641334240136	0.00760778916726171	0.973603481291872	2.43790436595732e-05
Faecalitalea	1.62936683184319	1.55081903799914	0.314458178277715	4.73701905998458e-17	0.735876986819767	2.80886425230165e-14	1.13364873044475e-12	0.341283567508378	5.08352314320217e-05	1.15841647921441e-15	0.999997462702707	7.19356941164298e-13	2.90430008085369e-11	0.968883404849752	0.000315183094048389
Hirschia	0.0429070130411382	0.0198052022436326	0	0.420138848166463	0.705203538062571	0.46911126716854	0.886876292254389	0.821697297069762	0.087105929135781	0.501185588278397	0.999997462702707	0.675927838858923	1	0.97635184755658	0.156209966250167
Flavobacterium	0.257032394574059	0.736445139422321	1.61209956122329	4.54530150510397e-35	4.10499412240029e-11	1.66533453693773e-15	3.1863400806742e-14	0.168120733938541	0.0670503359912046	6.11343052436485e-33	4.07795615794034e-09	8.95949980872501e-14	1.00838291964866e-12	0.968883404849752	0.127017890011507
Solitalea	0.0808026341500772	0.0953997007210253	0	0.292206017878362	0.941197988551287	0.31416870702085	0.303435480557679	0.793935847072791	0.0136060339444133	0.394992054317986	0.999997462702707	0.557703967388598	0.549297901407194	0.97635184755658	0.032389585230506
Catenulispora	0.116723478267962	0.152939848369344	0	0.0888473403298088	0.733102597962238	0.13559019333053	0.080326099787654	0.39436967068439	0.178632113328342	0.195901102858349	0.999997462702707	0.349096807596589	0.232341084332032	0.968883404849752	0.274583077058995
Chlamydia	0.00599171561601018	0.0188907825366355	0	0.479456679599612	0.537973235358476	0.918593186140391	0.537806070772354	0.522053861421489	0.999926677800113	0.549995082355205	0.999997462702707	0.95590548190238	0.753332535959377	0.973603481291872	0.999992249420043
Stackebrandtia	0.0636280708929429	0.109283400590718	0	0.12048371486482	0.418781486678259	0.344867825183552	0.101167908621342	0.051691434069469	0.00212206842047888	0.231765980677531	0.999997462702707	0.579437786381862	0.26811987605065	0.968883404849752	0.00683636413303974
Bacillus	0.698319569007481	1.22039139789521	0.508466592090234	6.27809497235799e-05	0.00018908770900794	0.46068132518102	0.000545531488705953	0.355923112888574	4.57015117102831e-08	0.000504121655989343	0.00595858601130451	0.671124977472318	0.00444690819581519	0.968883404849752	8.78121903576153e-07
Blautia	2.66407046815116	2.62893628581871	0.559673204898591	7.12987596136701e-30	0.94770779776133	1.66533453693773e-15	2.33146835171283e-15	0.251780090208505	0.00135266487971878	5.47981895316493e-28	0.999997462702707	8.95949980872501e-14	3.13582493305375e-13	0.968883404849752	0.00481942851184574
Xylanimonas	0.0458327295134175	0.0903920209729752	0	0.0958778211135229	0.276308590747744	0.422014923493212	0.0872731515599725	0.33207984599585	0.468544675104044	0.203428569906291	0.999997462702707	0.637764125953224	0.240074846672183	0.968883404849752	0.623613039005925
Sphingopyxis	0.0550531183238876	0.0159655133496482	0	0.126317310747831	0.303872280572181	0.226190807327489	0.910442436550928	0.0202781448613596	0.148157578444166	0.237994679061797	0.999997462702707	0.475354118524177	1	0.968883404849752	0.240812015718916
Ornithobacterium	0.0502662557419046	0.280333654012095	0.360472653615126	8.90421289549737e-07	0.000199357896288999	6.32519037901957e-05	0.592391421393878	0.825140567405532	0.999850118040449	9.03861610901431e-06	0.00595858601130451	0.000598820150216767	0.79280244952713	0.97635184755658	0.999992249420043
Robiginitalea	0.10745854758548	0.110015035328939	0	0.177330993498617	0.998341337543286	0.162902481903154	0.243636307244781	0.572724404805397	0.00123532059481438	0.303188852742914	0.999997462702707	0.394781690377915	0.481023331685545	0.973603481291872	0.00455207178089136
Beutenbergia	0.0481774298645882	0.0684467452907322	0.0821031534710089	0.722753622411892	0.859979296254739	0.766181381028871	0.968521669960195	0.71289138935352	0.00288233270829325	0.744906990148655	0.999997462702707	0.877033155305388	1	0.97635184755658	0.00852030218165806
Kitasatospora	0.0658543035719301	0.0962226006846734	0	0.223391403325074	0.702645982013747	0.353667536917983	0.195953844238914	0.401280810925883	0.57688859791835	0.347403863383213	0.999997462702707	0.585455799575	0.430298645716472	0.97251478946388	0.735464610616285
Thermovibrio	0.0180052066093081	0.016821738378212	0	0.67178169115215	0.997019074073051	0.647916761342241	0.755406888316285	0.0862183817073706	6.39470398245009e-05	0.702369396818981	0.999997462702707	0.797664113506009	0.90313090203147	0.968883404849752	0.000382261193617572
Erythrobacter	0.0317041604976271	0.0527110687288005	0	0.343138456739493	0.669370247503056	0.56220425686378	0.310636863894381	0.887460758710636	0.0213762138134531	0.444775651209705	0.999997462702707	0.734140510176489	0.553386201242309	0.97635184755658	0.0479183459651573
Alkalilimnicola	0.061520281657416	0.0341229227841056	0	0.17751763682903	0.59278422706675	0.193261562363742	0.684546375015223	0.266934016188203	0.00206857525750547	0.303188852742914	0.999997462702707	0.438711901061996	0.858782590966487	0.968883404849752	0.00674480902144209
Bacteriovorax	0.00282183529408971	0	0	0.802962000333141	0.840863838101798	0.896322156039649	1	0.316833076469955	0.549803437682412	0.810545522146701	0.999997462702707	0.948842246325236	1	0.968883404849752	0.707641745151047
Sulfurospirillum	0.0233344148376924	0.0176920957893122	0	0.585270801460857	0.947455532529357	0.560348444854292	0.781118466055919	0.460920335657698	0.99997441841755	0.631013409190262	0.999997462702707	0.734140510176489	0.919566159164298	0.973603481291872	0.999992249420043
Magnetococcus	0.0511084956162451	0.0856503929639544	0	0.240289830989406	0.578142327772474	0.469882921437244	0.211311811302102	0.982999006498107	0.311960426306215	0.363134632225562	0.999997462702707	0.675927838858923	0.44758171055327	0.994085461458612	0.449486859376106
Treponema	0.759072735615388	0.89784136879476	0.0351516110313809	1.2726653912987e-12	0.166474152089423	1.59706692315353e-11	5.80946402095606e-12	0.995687648170567	2.18722568989463e-09	2.01380582505501e-11	0.904677715395043	2.96283449881587e-10	1.35890941011929e-10	0.995687648170567	8.40519586545221e-08
Histophilus	0.307493167085305	0.526434556230399	0.379467094933615	0.0120466212420718	0.00868183713088322	0.712329545147541	0.354320791293786	0.115005060609491	0.35373589771242	0.0446971188154113	0.141540253830763	0.840423893178459	0.597569234219613	0.968883404849752	0.498415281198664
Weeksella	0.0120209784860544	0.048333598507824	0	0.0845573102470658	0.104518445061515	0.85232702119251	0.15348452512152	0.460047464047304	0.563889688167906	0.191142155096308	0.700469581283451	0.920937801874795	0.351950603623474	0.973603481291872	0.724039742802705
Phaeobacter	0.0465294196014106	0.0693904658368265	0	0.228493862030216	0.683948227286901	0.372892727259022	0.19972062171054	0.221613565199929	0.367394044335572	0.349383948348613	0.999997462702707	0.604265925498053	0.434843356082943	0.968883404849752	0.513397391824773
Mesotoga	0.0196617223059636	0.0290456033112251	0	0.614122258095351	0.886951822380469	0.717790981341078	0.58642649539741	0.18478041305651	0.999969034178416	0.656854423171568	0.999997462702707	0.844466515587183	0.790720437403024	0.968883404849752	0.999992249420043
Candidatus_Portiera	0.0041913713081787	0.0155108514442067	0.245969540802442	3.87012471547755e-09	0.919154753356758	1.9734025524798e-09	6.97595598064815e-07	0.500522757576492	0.366854839273195	4.62694910428205e-08	0.999997462702707	2.86943398171387e-08	9.38266079397176e-06	0.973603481291872	0.513397391824773
Chloroherpeton	0.0797422200472545	0.101313576254204	0	0.228593215276416	0.861209791840851	0.280059296995878	0.219869582373733	0.438743363782762	8.26294771837676e-06	0.349383948348613	0.999997462702707	0.524989204821541	0.456957586319658	0.973603481291872	7.66459633187362e-05
Magnetospirillum	0.192269838234629	0.18700559623365	0.0704053671341408	0.223423302473219	0.995145692699457	0.198518716700599	0.33276361916186	0.328565910734369	0.00579469935161974	0.347403863383213	0.999997462702707	0.441334998284804	0.575648961765533	0.968883404849752	0.0152820992704481
Zymomonas	0.118266947187916	0.156498216949118	0	0.0763765380567108	0.702476277635292	0.123357465762083	0.0677808376453241	0.393162473780205	0.0711052816767759	0.177114558079786	0.999997462702707	0.33018067950249	0.208377660875339	0.968883404849752	0.13375748790946
Renibacterium	0.0195236757842128	0	0	0.341620918560843	0.428590012030349	0.584797717566727	1	0.926742180448238	0.0786169420308212	0.444775651209705	0.999997462702707	0.74841714251599	1	0.982598569720883	0.145346786297532
Desulfomonile	0.0173287739866987	0.0560285808031016	0	0.104555906791492	0.14659824226468	0.78082310973761	0.152861378484663	0.716516627355982	0.999936289535315	0.213172868034081	0.844021645729925	0.88812438274595	0.351950603623474	0.97635184755658	0.999992249420043
Herbaspirillum	0.052203461313996	0.0544736397372332	0	0.400416542437829	0.997117284714652	0.385462244934322	0.463536636227027	0.0968427543670991	0.795988902467248	0.489600226889891	0.999997462702707	0.615869441975195	0.681373525382897	0.968883404849752	0.964509075512116
Legionella	0.0187766499941811	0	0	0.441437009003615	0.524513943871454	0.664798091259815	1	0.936938784882552	0.999992249420043	0.517414184845196	0.999997462702707	0.81286675704041	1	0.982598569720883	0.999992249420043
Riemerella	0.650269293689658	0.430030518061632	0.0769805627656952	0.00032066082083647	0.140784309018935	0.000374243680797415	0.0962695886169559	0.739506951800766	5.66427970308015e-12	0.00207850026036169	0.824787684993851	0.00291801594592767	0.258965193379611	0.97635184755658	7.6184562006428e-10
Sulfurihydrogenibium	0.0730834065116218	0.0537841023642242	0	0.249900742681073	0.846953069000308	0.227244366998651	0.549392078895828	0.10714635800402	0.00590655446592998	0.37094271072022	0.999997462702707	0.475709997841535	0.7594303984779	0.968883404849752	0.015501103915465
Aerococcus	0.0331681358127987	0.152823615381828	0	0.000370419568100481	0.000637132654127348	0.681381264988224	0.003370020818798	0.224104406309684	0.999877289750376	0.00234453797221246	0.0163227318057387	0.820096466585379	0.0210822232617829	0.968883404849752	0.999992249420043
Agrobacterium	0.21483553599774	0.159309621295769	0.0447182510934897	0.0395397838261602	0.560756127577254	0.0359032040814117	0.319107768129702	0.551659677179472	0.000158606100856584	0.108532671930991	0.999997462702707	0.142028851439702	0.562885177881245	0.973603481291872	0.000853300822608422
Advenella	0.0222867223496203	0.0122238649330132	0	0.555652911270436	0.834498145315135	0.572515551274936	0.882834620776434	0.00970448450375562	0.999980519244715	0.603921750027262	0.999997462702707	0.742200883339556	1	0.968883404849752	0.999992249420043
Ferrimonas	0.160372466365425	0.213146595833419	0.0319317746779573	0.0577149242723278	0.564919139628368	0.122513086437486	0.0469762120626382	0.772650690666105	0.0028810051400488	0.139867699362668	0.999997462702707	0.33018067950249	0.169618805971137	0.97635184755658	0.00852030218165806
Francisella	0.0546583000871462	0.0508273837508309	0	0.284004558748136	0.989240815149815	0.254335683248813	0.414853176176686	0.291060346328823	0.361363840752015	0.385844577289135	0.999997462702707	0.501218306182642	0.65644414347958	0.968883404849752	0.507607692753484
Desulfurivibrio	0.20688905165119	0.0914182689829899	0	0.00335401762067463	0.0866966150575071	0.0079701707290335	0.482697340364782	0.682366536318691	0.000493209969331061	0.0156909693906344	0.65509404692616	0.0416306005069905	0.703770106006105	0.973603481291872	0.00208934616929221
Geobacillus	1.17242015627366	2.35666398089063	1.52669737111006	2.66442545056866e-20	1.40998324127395e-14	0.0228706752966505	9.16860868227509e-07	0.0413301654808055	0.999801234704226	7.54453101266284e-19	5.94313487312093e-12	0.102536860913317	1.2031003587961e-05	0.968883404849752	0.999992249420043
Ilumatobacter	0.0547812336411042	0.163318868476898	0	0.0103543375961166	0.0240415606408491	0.538186378117842	0.0196579900546718	0.117460283021022	0.506074800086383	0.0389554799070682	0.275199140952698	0.7220555397192	0.0904443509609226	0.968883404849752	0.66406888401579
Dinoroseobacter	0.0253338664645143	0.0400842133905171	0	0.412669442614028	0.752609217396223	0.589993933001903	0.378432491829563	0.609460500562577	0.99995729441716	0.499701851200617	0.999997462702707	0.748624377252415	0.618834895453814	0.973603481291872	0.999992249420043
Thermodesulfatator	0.015778439495554	0.04224977480422	0	0.389632225898563	0.484868570139718	0.849335620012922	0.423616485272267	0.75917929517879	0.106187813352962	0.477499174335825	0.999997462702707	0.920937801874795	0.662518400275477	0.97635184755658	0.182520906018829
Amycolicicoccus	0.0332805623816735	0.0813129025488511	0	0.0983049771253867	0.191030063985567	0.601818389432054	0.110798810256107	0.618223162248532	0.999897588564762	0.205199362067864	0.931405726478204	0.758262982469427	0.288380024271348	0.973603481291872	0.999992249420043
Polynucleobacter	0.027729646160645	0.0470377898809105	0	0.47125888094642	0.742060440482335	0.678470595482094	0.439908112868058	0.112860971470919	0.081600745883333	0.54532003279257	0.999997462702707	0.820096466585379	0.674275113170983	0.968883404849752	0.148817631475367
Acholeplasma	0.207259208965791	0.307504956081335	0	0.00398835477972653	0.242642201849494	0.0240526598385187	0.00265721216862136	0.950124100780376	0.00744860523269725	0.0178811239291073	0.999997462702707	0.104357508009057	0.0176491376138061	0.989610955903264	0.0185525445147737
Streptosporangium	0.0799875026723939	0.097919276383523	0	0.224663420175779	0.896832679941791	0.259558369290417	0.224955249649331	0.0976771417114888	0.0045909889989527	0.348325418024695	0.999997462702707	0.508193123793307	0.464459812714747	0.968883404849752	0.0127317117599822
Syntrophomonas	0.0631683436808834	0.108132068782415	0	0.13920707691596	0.447673502901083	0.368298308423626	0.117985908116218	0.830206697853727	0.164249975151469	0.252166354817463	0.999997462702707	0.599031331854313	0.296297517998451	0.97635184755658	0.256188765683441
Dechloromonas	0.0968137045899325	0.0962537148618719	0	0.149799966741338	0.999890670837848	0.133002735023719	0.227050057144941	0.667328416666102	0.0126331972987972	0.265106520088288	0.999997462702707	0.349051080208589	0.464459812714747	0.973603481291872	0.0303422327980039
Rhodomicrobium	0.0522056769013851	0.0257370443015388	0.0501713787930516	0.662082566222642	0.639040985657377	0.998323974684882	0.836490931069396	0.0318078343879358	0.999890331579	0.695703946538636	0.999997462702707	1	0.971991621847376	0.968883404849752	0.999992249420043
